variant_id,variant_label,listing_id,inventory_key,stock_quantity,stock_quantity_source,stock_quantity_kind,stock_observed_at,max_sale_limit,seller_count,seller_count_observed,seller_count_kind,sellers,variants,favorite_count,inventory_decrease,sales_estimate_daily,sales_estimate_weekly,sales_estimate_monthly,sales_estimate_status,sales_estimate_hours,sales_estimate_source,date,captured_at,query,sort,source_segment,source_query,segment_position,source_page,search_position,bestseller_rank,category_rank,rank_scope,rank_scope_position,rank_delta,trend_score,niche_score,product_id,merchant_id,offer_key,title,brand,category,url,seller_name,seller_score,price,original_price,discount_percent,price_delta_percent,currency,campaigns,stock_status,stock_signal,sales_signal,sales_signal_days,sales_signal_min,sales_signal_daily_min,rating,rating_count,review_count,review_delta,question_count,basket_signal,favorite_signal,view_signal,shipping_cost,shipping_currency,handling_days_min,handling_days_max,transit_days_min,transit_days_max,delivery_summary,badge,image_url,properties,sample_review_count,sample_review_avg,detail_status,detail_selection,detail_attempted,detail_refreshed_at,detail_age_days,data_sources,field_availability,detail_ok,detail_error
1357906609,,baea191c76411ef9b99a84a4cf65a387,959516754:357212:1357906609:baea191c76411ef9b99a84a4cf65a387,16203,merchantListing.winnerVariant.quantity,reported,2026-09-06T06:02:34.810Z,50,1,1,reported_total,"[{""merchant_id"":""357212"",""name"":""Shopist"",""score"":9.1,""price"":1995,""variant_id"":""1357906609"",""listing_id"":""baea191c76411ef9b99a84a4cf65a387"",""stock_quantity"":16203}]","[{""variant_id"":""1357906609"",""label"":null,""in_stock"":true,""stock_quantity"":16203,""selected"":true}]",466487,,,,,identity_changed_or_unknown,,inventory_net_decrease,2026-09-06,2026-09-06T09:00:44+03:00,çocuk,BEST_SELLER,genel-cocuk,çocuk,1,1,1,1,1,cocuk:genel-cocuk,1,0,124.3,66.5,959516754,357212,959516754:357212,Go Toys Go Magnetic Series 72 Parça Manyetik Yapı Blokları Original - Mıknatıslı Manyetik Bloklar,Go Toys,Eğitici Oyuncak,https://www.trendyol.com/go-toys/go-magnetic-series-72-parca-manyetik-yapi-bloklari-original-miknatisli-manyetik-bloklar-p-959516754?boutiqueId=61&merchantId=357212,Shopist,9.1,1995,,,17.6,TRY,"[""Sepette %15 İndirim"",""Kargo Bedava"",""Sepette %20 İndirim"",""Peşin Fiyatına 3 Taksit""]",InStock,,Son 3 günde 1B+ ürün satıldı!,3,1000,333.3,4.243734873916778,12809,5075,10,654,"32,4B kişinin sepetinde","466,5B kişi favoriledi","Son 24 saatte 12,9B kişi görüntüledi",4999,TRY,0,2,1,4,Tahmini Teslim:,En Çok Satan 1. Ürün,https://cdn.dsmcdn.com/ty1000388/product/media/images/prod/PIM/20260417/06/199e148e-a776-48e6-963e-bef3603d28f4/1_org_zoom.jpg,"{""Paket İçeriği"":""72'li"",""Yaş"":""3+ Yaş"",""Piller Kutuya Dahil Mi?"":""Hayır"",""Dil"":""Evrensel Dil"",""Pil ile mi çalışır?"":""Hayır"",""Menşei"":""TR"",""Özellik"":""Mıknatıslı""}",20,5,refreshed,"[""daily_top"",""hot_change""]",true,2026-09-06T06:02:34.810Z,0,"[""search_result_dom"",""product_detail_jsonld"",""product_detail_dom""]","{""variant_id"":""observed"",""variant_label"":""unavailable"",""listing_id"":""observed"",""inventory_key"":""observed"",""stock_quantity"":""observed"",""stock_quantity_source"":""observed"",""stock_quantity_kind"":""observed"",""stock_observed_at"":""observed"",""max_sale_limit"":""observed"",""seller_count"":""observed"",""seller_count_observed"":""observed"",""seller_count_kind"":""observed"",""sellers"":""observed"",""variants"":""observed"",""favorite_count"":""observed"",""inventory_decrease"":""unavailable"",""sales_estimate_daily"":""unavailable"",""sales_estimate_weekly"":""unavailable"",""sales_estimate_monthly"":""unavailable"",""sales_estimate_status"":""unavailable"",""sales_estimate_hours"":""unavailable"",""sales_estimate_source"":""unavailable"",""title"":""observed"",""brand"":""observed"",""seller_name"":""observed"",""seller_score"":""observed"",""price"":""observed"",""original_price"":""unavailable"",""campaigns"":""observed"",""stock_status"":""observed"",""stock_signal"":""unavailable"",""rating"":""observed"",""rating_count"":""observed"",""review_count"":""observed"",""question_count"":""observed"",""delivery_summary"":""observed"",""shipping_cost"":""observed"",""properties"":""observed""}",true,
191024922,6-7 Yaş,0a65f03d990d2a2fd9e6b2a1efde6fc3,118658789:892989:191024922:0a65f03d990d2a2fd9e6b2a1efde6fc3,3,merchantListing.winnerVariant.quantity,reported,2026-09-06T06:02:34.934Z,10,18,18,reported_total,"[{""merchant_id"":""892989"",""name"":""YHM SALES"",""score"":8.7,""price"":267,""variant_id"":""191024922"",""listing_id"":""0a65f03d990d2a2fd9e6b2a1efde6fc3"",""stock_quantity"":3},{""merchant_id"":""283710"",""name"":""Mavimoure"",""score"":8.1,""price"":319,""variant_id"":""191024922"",""listing_id"":""1b152aafbd979c20cca78c08246b5732"",""stock_quantity"":957},{""merchant_id"":""1098982"",""name"":""ERWAMODA"",""score"":8.4,""price"":319,""variant_id"":""191024922"",""listing_id"":""04ddc586df777f508f66cef7ace94bcb"",""stock_quantity"":990},{""merchant_id"":""357082"",""name"":""ŞEKER COCUK"",""score"":8.6,""price"":375,""variant_id"":""191024922"",""listing_id"":""442810a9947542d2a1d32b88f38ba644"",""stock_quantity"":86},{""merchant_id"":""876167"",""name"":""Canixkids"",""score"":9.1,""price"":400,""variant_id"":""191024922"",""listing_id"":""09f4f82c0b524c62809c298477123067"",""stock_quantity"":921},{""merchant_id"":""224156"",""name"":""kinderos"",""score"":9.2,""price"":394.9,""variant_id"":""191024922"",""listing_id"":""f80fe12efc9274709d2642699ec3bb5d"",""stock_quantity"":940},{""merchant_id"":""480759"",""name"":""KAYRA GİYİM"",""score"":8.5,""price"":399.99,""variant_id"":""191024922"",""listing_id"":""472345eb4df92b0f009d2a5d26f6a242"",""stock_quantity"":594},{""merchant_id"":""852489"",""name"":""FEK-BAG"",""score"":8.4,""price"":399,""variant_id"":""191024922"",""listing_id"":""5a0b8f52c58094e963af854b41974618"",""stock_quantity"":20000},{""merchant_id"":""800080"",""name"":""KAYRAMLE DESING"",""score"":8.6,""price"":475,""variant_id"":""191024922"",""listing_id"":""37a522357be40a16dd9e28e2e8354358"",""stock_quantity"":34},{""merchant_id"":""1236589"",""name"":""MS KİDS"",""score"":8.8,""price"":489.99,""variant_id"":""191024922"",""listing_id"":""d3ff200c395898306ae9049abc3021be"",""stock_quantity"":1000},{""merchant_id"":""202132"",""name"":""giyimsepeti"",""score"":8.5,""price"":499,""variant_id"":""191024922"",""listing_id"":""ef84b658c00984d3c1ff820d40d02adc"",""stock_quantity"":5},{""merchant_id"":""611562"",""name"":""FERRY BUTİK"",""score"":8.5,""price"":499,""variant_id"":""191024922"",""listing_id"":""9f93ed4220a87cc548d876ad7d1b3f14"",""stock_quantity"":970},{""merchant_id"":""244695"",""name"":""NACAR STYLİSH"",""score"":7.9,""price"":549,""variant_id"":""191024922"",""listing_id"":""6aca909ed9f418ad479b597f737aef68"",""stock_quantity"":2},{""merchant_id"":""640421"",""name"":""ESEZ MODA"",""score"":8.6,""price"":599,""variant_id"":""191024922"",""listing_id"":""ea521760e6e26d5f0b8948fe3b2b55db"",""stock_quantity"":19987},{""merchant_id"":""150722"",""name"":""Herşey Nota"",""score"":8.6,""price"":599,""variant_id"":""191024922"",""listing_id"":""861b7da9e3aef947874a78c1e0a4d0fa"",""stock_quantity"":19999},{""merchant_id"":""354492"",""name"":""TARZ BEBEK"",""score"":8.4,""price"":599,""variant_id"":""191024922"",""listing_id"":""45a935a74f6c325ca7125a6d2ad7dfa7"",""stock_quantity"":2},{""merchant_id"":""1123335"",""name"":""BAGİSTA BUTİK"",""score"":9.2,""price"":750,""variant_id"":""191024922"",""listing_id"":""1ee0d95cab9f4407ab6d35bd0944176c"",""stock_quantity"":991},{""merchant_id"":""1009732"",""name"":""Sevil Gösteri Kıyafetleri"",""score"":7.9,""price"":799,""variant_id"":""191024922"",""listing_id"":""721c667453217a2349329f5dee5626df"",""stock_quantity"":10000}]","[{""variant_id"":""234676957"",""label"":""6 Yaş"",""in_stock"":true,""stock_quantity"":null,""selected"":false},{""variant_id"":""191024922"",""label"":""6-7 Yaş"",""in_stock"":true,""stock_quantity"":3,""selected"":true},{""variant_id"":""234669567"",""label"":""7 Yaş"",""in_stock"":true,""stock_quantity"":null,""selected"":false},{""variant_id"":""191024914"",""label"":""8 Yaş"",""in_stock"":true,""stock_quantity"":null,""selected"":false},{""variant_id"":""1116848074"",""label"":""8-9 Yaş"",""in_stock"":true,""stock_quantity"":null,""selected"":false},{""variant_id"":""191024911"",""label"":""9 Yaş"",""in_stock"":true,""stock_quantity"":null,""selected"":false},{""variant_id"":""191024909"",""label"":""10 Yaş"",""in_stock"":true,""stock_quantity"":null,""selected"":false},{""variant_id"":""191024907"",""label"":""11 Yaş"",""in_stock"":true,""stock_quantity"":null,""selected"":false},{""variant_id"":""191004957"",""label"":""12 Yaş"",""in_stock"":true,""stock_quantity"":null,""selected"":false},{""variant_id"":""191024917"",""label"":""13-14 Yaş"",""in_stock"":true,""stock_quantity"":null,""selected"":false},{""variant_id"":""234676952"",""label"":""14 Yaş"",""in_stock"":true,""stock_quantity"":null,""selected"":false},{""variant_id"":""239118751"",""label"":""15-16 Yaş"",""in_stock"":true,""stock_quantity"":null,""selected"":false},{""variant_id"":""1612341195"",""label"":""16-17 Yaş"",""in_stock"":true,""stock_quantity"":null,""selected"":false},{""variant_id"":""234676947"",""label"":""13 Yaş"",""in_stock"":true,""stock_quantity"":null,""selected"":false},{""variant_id"":""1246107702"",""label"":""5 Yaş"",""in_stock"":false,""stock_quantity"":null,""selected"":false},{""variant_id"":""1245175532"",""label"":""9-10 Yaş"",""in_stock"":false,""stock_quantity"":null,""selected"":false},{""variant_id"":""1116848092"",""label"":""12-13 Yaş"",""in_stock"":false,""stock_quantity"":null,""selected"":false},{""variant_id"":""1612341196"",""label"":""18 Yaş"",""in_stock"":false,""stock_quantity"":null,""selected"":false},{""variant_id"":""1612341198"",""label"":""20 Yaş"",""in_stock"":false,""stock_quantity"":null,""selected"":false},{""variant_id"":""1612341197"",""label"":""19"",""in_stock"":false,""stock_quantity"":null,""selected"":false},{""variant_id"":""1386801268"",""label"":""Tek Ebat"",""in_stock"":false,""stock_quantity"":null,""selected"":false}]",35607,,,,,identity_changed_or_unknown,,inventory_net_decrease,2026-09-06,2026-09-06T09:00:44+03:00,çocuk,BEST_SELLER,genel-cocuk,çocuk,2,1,2,2,1,cocuk:genel-cocuk,2,0,120.4,67.9,118658789,892989,118658789:892989,Dragora Ribana Bel Canvas Okul Pantolonu (BİR BÜYÜK BEDEN ALINMASI TAVSİYE EDİLİR),Dragora,,https://www.trendyol.com/dragora/ribana-bel-canvas-okul-pantolonu-bir-buyuk-beden-alinmasi-tavsiye-edilir-p-118658789?boutiqueId=61&merchantId=892989,YHM SALES,8.7,267,,,-21.5,TRY,"[""30 TL Kupon"",""Sepette %5 İndirim"",""Kargo Bedava"",""Trendyol Plus'a Özel""]",InStock,Tükeniyor,Son 3 günde 1B+ ürün satıldı!,3,1000,333.3,4.299580472921433,5244,2949,,1305,"2,2B kişinin sepetinde","35,6B kişi favoriledi","Son 24 saatte 1,7B kişi görüntüledi",,,0,,,,14 saat 57 dakika içinde sipariş verirsen en geç yarın kargoda!,En Çok Satan 1. Ürün,,{},0,,refreshed,"[""daily_top""]",true,2026-09-06T06:02:34.935Z,0,"[""search_result_dom"",""product_detail_jsonld"",""product_detail_dom""]","{""variant_id"":""observed"",""variant_label"":""observed"",""listing_id"":""observed"",""inventory_key"":""observed"",""stock_quantity"":""observed"",""stock_quantity_source"":""observed"",""stock_quantity_kind"":""observed"",""stock_observed_at"":""observed"",""max_sale_limit"":""observed"",""seller_count"":""observed"",""seller_count_observed"":""observed"",""seller_count_kind"":""observed"",""sellers"":""observed"",""variants"":""observed"",""favorite_count"":""observed"",""inventory_decrease"":""unavailable"",""sales_estimate_daily"":""unavailable"",""sales_estimate_weekly"":""unavailable"",""sales_estimate_monthly"":""unavailable"",""sales_estimate_status"":""unavailable"",""sales_estimate_hours"":""unavailable"",""sales_estimate_source"":""unavailable"",""title"":""observed"",""brand"":""observed"",""seller_name"":""observed"",""seller_score"":""observed"",""price"":""observed"",""original_price"":""unavailable"",""campaigns"":""observed"",""stock_status"":""observed"",""stock_signal"":""observed"",""rating"":""observed"",""rating_count"":""observed"",""review_count"":""observed"",""question_count"":""observed"",""delivery_summary"":""observed"",""shipping_cost"":""unavailable"",""properties"":""observed""}",true,
1649302800,,92bfa0bb142d1050f6d3b9250a954f03,1176673908:371498:1649302800:92bfa0bb142d1050f6d3b9250a954f03,4039,merchantListing.winnerVariant.quantity,reported,2026-09-06T06:02:34.781Z,8,2,2,reported_total,"[{""merchant_id"":""371498"",""name"":""ROCKY"",""score"":9.4,""price"":1511.19,""variant_id"":""1649302800"",""listing_id"":""92bfa0bb142d1050f6d3b9250a954f03"",""stock_quantity"":4039},{""merchant_id"":""1067636"",""name"":""LE STYLE DE MARIE"",""score"":9.1,""price"":1711.19,""variant_id"":""1649302800"",""listing_id"":""142820355548066cc68187ec90dd0274"",""stock_quantity"":4986}]","[{""variant_id"":""1649302800"",""label"":null,""in_stock"":true,""stock_quantity"":4039,""selected"":true}]",5093,,,,,identity_changed_or_unknown,,inventory_net_decrease,2026-09-06,2026-09-06T09:00:44+03:00,çocuk,BEST_SELLER,genel-cocuk,çocuk,3,1,3,3,1,cocuk:genel-cocuk,3,23,96.7,59.9,1176673908,371498,1176673908:371498,LE STYLE DE MARIE Tokyo Renkli Kore Çanta 3’lü Okul Seti – Beslenme Çantası ve Kalemlik,LE STYLE DE MARIE,,https://www.trendyol.com/le-style-de-marie/tokyo-renkli-kore-canta-3-lu-okul-seti-beslenme-cantasi-ve-kalemlik-p-1176673908?boutiqueId=61&merchantId=371498,ROCKY,9.4,1511.19,,,17.1,TRY,"[""Kargo Bedava"",""Peşin Fiyatına 3 Taksit""]",InStock,,Son 3 günde 500+ ürün satıldı!,3,500,166.7,4.915492957746479,71,62,,27,"2,1B kişinin sepetinde","5,1B kişi favoriledi","Son 24 saatte 9,1B kişi görüntüledi",,,0,,,,14 saat 57 dakika içinde sipariş verirsen en geç yarın kargoda!,En Çok Satan 1. Ürün,,{},0,,refreshed,"[""daily_top""]",true,2026-09-06T06:02:34.782Z,0,"[""search_result_dom"",""product_detail_jsonld"",""product_detail_dom""]","{""variant_id"":""observed"",""variant_label"":""unavailable"",""listing_id"":""observed"",""inventory_key"":""observed"",""stock_quantity"":""observed"",""stock_quantity_source"":""observed"",""stock_quantity_kind"":""observed"",""stock_observed_at"":""observed"",""max_sale_limit"":""observed"",""seller_count"":""observed"",""seller_count_observed"":""observed"",""seller_count_kind"":""observed"",""sellers"":""observed"",""variants"":""observed"",""favorite_count"":""observed"",""inventory_decrease"":""unavailable"",""sales_estimate_daily"":""unavailable"",""sales_estimate_weekly"":""unavailable"",""sales_estimate_monthly"":""unavailable"",""sales_estimate_status"":""unavailable"",""sales_estimate_hours"":""unavailable"",""sales_estimate_source"":""unavailable"",""title"":""observed"",""brand"":""observed"",""seller_name"":""observed"",""seller_score"":""observed"",""price"":""observed"",""original_price"":""unavailable"",""campaigns"":""observed"",""stock_status"":""observed"",""stock_signal"":""unavailable"",""rating"":""observed"",""rating_count"":""observed"",""review_count"":""observed"",""question_count"":""observed"",""delivery_summary"":""observed"",""shipping_cost"":""unavailable"",""properties"":""observed""}",true,
1133155622,,7621956c7dc2b217970b309f4278a5ac,842124506:1268544:1133155622:7621956c7dc2b217970b309f4278a5ac,6,merchantListing.winnerVariant.quantity,reported,2026-09-06T06:02:39.271Z,10,9,9,reported_total,"[{""merchant_id"":""1268544"",""name"":""Soft Tr"",""score"":9.2,""price"":18.81,""variant_id"":""1133155622"",""listing_id"":""7621956c7dc2b217970b309f4278a5ac"",""stock_quantity"":6},{""merchant_id"":""1108553"",""name"":""HOMELIA"",""score"":8.4,""price"":41,""variant_id"":""1133155622"",""listing_id"":""9eee9d2e8024784881712594eb2122b8"",""stock_quantity"":80},{""merchant_id"":""769726"",""name"":""OYUNKAFASI"",""score"":9.1,""price"":45,""variant_id"":""1133155622"",""listing_id"":""ab0b95bc89d725b14ba840b702f38d8b"",""stock_quantity"":18508},{""merchant_id"":""432262"",""name"":""MANGO BUTİK"",""score"":9.2,""price"":50,""variant_id"":""1133155622"",""listing_id"":""41720333d79e43e9bc9d12bc17e53610"",""stock_quantity"":128},{""merchant_id"":""1160710"",""name"":""B & M 23"",""score"":8.1,""price"":49.9,""variant_id"":""1133155622"",""listing_id"":""7cf1ed3caf96ab1c99fc06bf50f35d87"",""stock_quantity"":39},{""merchant_id"":""546342"",""name"":""Edi Antik"",""score"":9,""price"":72,""variant_id"":""1133155622"",""listing_id"":""5f1a7350a488bc8f6e9fbd3dfd84ed5d"",""stock_quantity"":76},{""merchant_id"":""641939"",""name"":""Tuhaf Oyuncak ve Hediyelik"",""score"":8.7,""price"":75,""variant_id"":""1133155622"",""listing_id"":""ad7f49f97842ea10878110bb8f4c1827"",""stock_quantity"":30},{""merchant_id"":""795174"",""name"":""BİGİBU MARKET"",""score"":9.3,""price"":118,""variant_id"":""1133155622"",""listing_id"":""2a65210e1e2b27d942ca888e407b8493"",""stock_quantity"":48},{""merchant_id"":""131104"",""name"":""TURKAFONE"",""score"":9.3,""price"":120,""variant_id"":""1133155622"",""listing_id"":""8c3f63d414ce0bf78080a69de4e7210a"",""stock_quantity"":11}]","[{""variant_id"":""1133155622"",""label"":null,""in_stock"":true,""stock_quantity"":6,""selected"":true}]",7584,,,,,identity_changed_or_unknown,,inventory_net_decrease,2026-09-06,2026-09-06T09:00:44+03:00,çocuk,BEST_SELLER,genel-cocuk,çocuk,4,1,4,4,1,cocuk:genel-cocuk,4,30,92.7,61.5,842124506,1268544,842124506:1268544,"Genel Markalar 1 Adet Mini Taş-kağıt-makas Oyunu Anahtarlık,parmak Oyuncağı,parti Hediye,stres Giderici Hediye",Genel Markalar,Oyuncak Bebek Aksesuarları,https://www.trendyol.com/genel-markalar/1-adet-mini-tas-kagit-makas-oyunu-anahtarlik-parmak-oyuncagi-parti-hediye-stres-giderici-hediye-p-842124506?boutiqueId=61&merchantId=1268544,Soft Tr,9.2,18.81,,,-14.5,TRY,"[""Sepette %1 İndirim"",""Sepette %2 İndirim"",""Kargo Bedava""]",InStock,Tükeniyor,Son 3 günde 500+ ürün satıldı!,3,500,166.7,3.9166666666666665,84,34,0,39,349 kişinin sepetinde,"7,6B kişi favoriledi",Son 24 saatte 892 kişi görüntüledi,4999,TRY,0,1,1,3,14 saat 57 dakika içinde sipariş verirsen en geç yarın kargoda!,En Çok Satan 1. Ürün,https://cdn.dsmcdn.com/ty1928/prod/QC_ENRICHMENT/20260510/16/daca6a0a-bcdc-332f-8b09-eab2c578cc5e/1_org_zoom.jpg,"{""Renk"":""Pembe"",""Yaş"":""3+ Yaş"",""Dil"":""Türkçe"",""Piller Kutuya Dahil Mi?"":""Hayır"",""Pil ile mi çalışır?"":""Hayır"",""Menşei"":""CN"",""Ürün Uyarıları (Oyuncak)"":""36 aydan küçük çocuklar için uygun değildir.""}",20,4.9,refreshed,"[""daily_top"",""hot_change""]",true,2026-09-06T06:02:39.271Z,0,"[""search_result_dom"",""product_detail_jsonld"",""product_detail_dom""]","{""variant_id"":""observed"",""variant_label"":""unavailable"",""listing_id"":""observed"",""inventory_key"":""observed"",""stock_quantity"":""observed"",""stock_quantity_source"":""observed"",""stock_quantity_kind"":""observed"",""stock_observed_at"":""observed"",""max_sale_limit"":""observed"",""seller_count"":""observed"",""seller_count_observed"":""observed"",""seller_count_kind"":""observed"",""sellers"":""observed"",""variants"":""observed"",""favorite_count"":""observed"",""inventory_decrease"":""unavailable"",""sales_estimate_daily"":""unavailable"",""sales_estimate_weekly"":""unavailable"",""sales_estimate_monthly"":""unavailable"",""sales_estimate_status"":""unavailable"",""sales_estimate_hours"":""unavailable"",""sales_estimate_source"":""unavailable"",""title"":""observed"",""brand"":""observed"",""seller_name"":""observed"",""seller_score"":""observed"",""price"":""observed"",""original_price"":""unavailable"",""campaigns"":""observed"",""stock_status"":""observed"",""stock_signal"":""observed"",""rating"":""observed"",""rating_count"":""observed"",""review_count"":""observed"",""question_count"":""observed"",""delivery_summary"":""observed"",""shipping_cost"":""observed"",""properties"":""observed""}",true,
14360661,2-4 Yaş,b3081ce7bf36cc9ee773b6de87434520,3129037:4227:14360661:b3081ce7bf36cc9ee773b6de87434520,8676,merchantListing.winnerVariant.quantity,reported,2026-09-06T06:02:39.176Z,10,2,2,reported_total,"[{""merchant_id"":""4227"",""name"":""Katia and Bony"",""score"":9.3,""price"":289.9,""variant_id"":""14360661"",""listing_id"":""b3081ce7bf36cc9ee773b6de87434520"",""stock_quantity"":8676},{""merchant_id"":""592025"",""name"":""mambakid"",""score"":9.4,""price"":345,""variant_id"":""14360661"",""listing_id"":""1e84b072db21900656dbecd7fd10808c"",""stock_quantity"":1}]","[{""variant_id"":""14360661"",""label"":""2-4 Yaş"",""in_stock"":true,""stock_quantity"":8676,""selected"":true},{""variant_id"":""14360662"",""label"":""5-8 Yaş"",""in_stock"":true,""stock_quantity"":null,""selected"":false},{""variant_id"":""14360660"",""label"":""9-12 Yaş"",""in_stock"":true,""stock_quantity"":null,""selected"":false}]",28460,,,,,identity_changed_or_unknown,,inventory_net_decrease,2026-09-06,2026-09-06T09:00:44+03:00,çocuk,BEST_SELLER,genel-cocuk,çocuk,5,1,5,5,1,cocuk:genel-cocuk,5,5,99.8,51.8,3129037,4227,3129037:4227,Katia & Bony Kız Çocuk Family Kurdeleli Beyaz Basic Dizaltı Okul Çorabı,Katia &,,https://www.trendyol.com/katia-bony/kiz-cocuk-family-kurdeleli-beyaz-basic-dizalti-okul-corabi-p-3129037?boutiqueId=61&merchantId=4227,Katia and Bony,9.3,289.9,,,0,TRY,"[""Sepette %2 İndirim"",""20 TL Kupon"",""Kargo Bedava"",""Trendyol Plus'a Özel""]",InStock,,Son 3 günde 500+ ürün satıldı!,3,500,166.7,4.75,1060,488,,36,"1,8B kişinin sepetinde","28,4B kişi favoriledi",Son 24 saatte 959 kişi görüntüledi,,,0,,,,14 saat 57 dakika içinde sipariş verirsen en geç yarın kargoda!,En Çok Satan 1. Ürün,,{},0,,refreshed,"[""daily_top""]",true,2026-09-06T06:02:39.178Z,0,"[""search_result_dom"",""product_detail_jsonld"",""product_detail_dom""]","{""variant_id"":""observed"",""variant_label"":""observed"",""listing_id"":""observed"",""inventory_key"":""observed"",""stock_quantity"":""observed"",""stock_quantity_source"":""observed"",""stock_quantity_kind"":""observed"",""stock_observed_at"":""observed"",""max_sale_limit"":""observed"",""seller_count"":""observed"",""seller_count_observed"":""observed"",""seller_count_kind"":""observed"",""sellers"":""observed"",""variants"":""observed"",""favorite_count"":""observed"",""inventory_decrease"":""unavailable"",""sales_estimate_daily"":""unavailable"",""sales_estimate_weekly"":""unavailable"",""sales_estimate_monthly"":""unavailable"",""sales_estimate_status"":""unavailable"",""sales_estimate_hours"":""unavailable"",""sales_estimate_source"":""unavailable"",""title"":""observed"",""brand"":""observed"",""seller_name"":""observed"",""seller_score"":""observed"",""price"":""observed"",""original_price"":""unavailable"",""campaigns"":""observed"",""stock_status"":""observed"",""stock_signal"":""unavailable"",""rating"":""observed"",""rating_count"":""observed"",""review_count"":""observed"",""question_count"":""observed"",""delivery_summary"":""observed"",""shipping_cost"":""unavailable"",""properties"":""observed""}",true,
1207727529,,ad559f419acddb38103b5d51cd6fa946,876839630:1047741:1207727529:ad559f419acddb38103b5d51cd6fa946,20000,merchantListing.winnerVariant.quantity,reported,2026-09-06T06:02:39.349Z,50,2,2,reported_total,"[{""merchant_id"":""1047741"",""name"":""Magly"",""score"":9.6,""price"":2745,""variant_id"":""1207727529"",""listing_id"":""ad559f419acddb38103b5d51cd6fa946"",""stock_quantity"":20000},{""merchant_id"":""1157729"",""name"":""TAKTİK KİTAP"",""score"":9.3,""price"":2900,""variant_id"":""1207727529"",""listing_id"":""8cfbf5d7fb3bde547faf9fe18adef701"",""stock_quantity"":1}]","[{""variant_id"":""1207727529"",""label"":null,""in_stock"":true,""stock_quantity"":20000,""selected"":true}]",466815,,,,,identity_changed_or_unknown,,inventory_net_decrease,2026-09-06,2026-09-06T09:00:44+03:00,çocuk,BEST_SELLER,genel-cocuk,çocuk,6,1,6,6,,cocuk:genel-cocuk,6,2,106.8,42.8,876839630,1047741,876839630:1047741,Magly Manyetik Yapı Blokları – Çocuklar İçin Renkli 3 Boyutlu 72 Parça Manyetik Karo Oyun Seti,Magly,Eğitici Oyuncak,https://www.trendyol.com/magly/manyetik-yapi-bloklari-cocuklar-icin-renkli-3-boyutlu-72-parca-manyetik-karo-oyun-seti-p-876839630?boutiqueId=61&merchantId=1047741,Magly,9.6,2745,,,25,TRY,"[""Sepette %20 İndirim"",""Kargo Bedava"",""Sepette %15 İndirim"",""Peşin Fiyatına 3 Taksit""]",InStock,,Son 3 günde 500+ ürün satıldı!,3,500,166.7,4.7230731225296445,12144,6476,7,877,"25,5B kişinin sepetinde","466,8B kişi favoriledi","Son 24 saatte 6,8B kişi görüntüledi",4999,TRY,0,1,1,3,14 saat 57 dakika içinde sipariş verirsen en geç yarın kargoda!,En Çok Favorilenen 1. Ürün,https://cdn.dsmcdn.com/ty1602/prod/QC/20241118/16/18962b5a-dc5e-3472-b1bb-56962270878a/1_org_zoom.jpg,"{""Paket İçeriği"":""72'li"",""Yaş"":""3+ Yaş"",""Piller Kutuya Dahil Mi?"":""Hayır"",""Dil"":""Evrensel Dil"",""Pil ile mi çalışır?"":""Hayır"",""Diğer Özellikler"":""manyetik bloklar"",""Menşei"":""TR"",""Ürün Uyarıları (Oyuncak)"":""3 yaş üstü"",""Batarya Türü"":""Diğer"",""Batarya Boyutu"":""Uygulanabilir Değil"",""Özellik"":""Diğer""}",20,5,refreshed,"[""daily_top"",""hot_change""]",true,2026-09-06T06:02:39.349Z,0,"[""search_result_dom"",""product_detail_jsonld"",""product_detail_dom""]","{""variant_id"":""observed"",""variant_label"":""unavailable"",""listing_id"":""observed"",""inventory_key"":""observed"",""stock_quantity"":""observed"",""stock_quantity_source"":""observed"",""stock_quantity_kind"":""observed"",""stock_observed_at"":""observed"",""max_sale_limit"":""observed"",""seller_count"":""observed"",""seller_count_observed"":""observed"",""seller_count_kind"":""observed"",""sellers"":""observed"",""variants"":""observed"",""favorite_count"":""observed"",""inventory_decrease"":""unavailable"",""sales_estimate_daily"":""unavailable"",""sales_estimate_weekly"":""unavailable"",""sales_estimate_monthly"":""unavailable"",""sales_estimate_status"":""unavailable"",""sales_estimate_hours"":""unavailable"",""sales_estimate_source"":""unavailable"",""title"":""observed"",""brand"":""observed"",""seller_name"":""observed"",""seller_score"":""observed"",""price"":""observed"",""original_price"":""unavailable"",""campaigns"":""observed"",""stock_status"":""observed"",""stock_signal"":""unavailable"",""rating"":""observed"",""rating_count"":""observed"",""review_count"":""observed"",""question_count"":""observed"",""delivery_summary"":""observed"",""shipping_cost"":""observed"",""properties"":""observed""}",true,
